original node ID, percentage node was in agreeable majority
6065,303,7.0,81.0
6065,417,5.0,76.0
6065,112,12.0,74.0
6065,389,6.0,54.0
6065,415,7.0,79.0
6065,300,8.0,81.0
6065,107,6.0,81.0
6065,338,3.0,46.0
6065,336,6.0,80.0
6065,307,8.0,79.0
6065,110,9.0,78.0
6070,389,10.0,58.0
6070,299,8.0,80.0
6070,303,4.0,79.0
6070,300,10.0,79.0
6070,107,5.0,79.0
6070,307,8.0,79.0
6070,112,8.0,70.0
6070,338,6.0,48.0
6070,415,7.0,79.0
6070,110,6.0,76.0
6070,336,8.0,76.0
6070,417,9.0,78.0
6077,299,9.0,87.0
6077,112,9.0,81.0
6077,307,12.0,88.0
6077,338,2.0,43.0
6077,415,11.0,82.0
6077,336,8.0,87.0
6077,417,8.0,83.0
6077,107,9.0,88.0
6077,303,6.0,90.0
6077,110,6.0,85.0
6077,300,5.0,90.0
6077,389,10.0,61.0
6080,110,8.0,89.0
6080,107,6.0,92.0
6080,299,8.0,91.0
6080,336,11.0,89.0
6080,389,9.0,57.0
6080,307,16.0,90.0
6080,112,9.0,83.0
6080,303,7.0,92.0
6080,300,4.0,92.0
6080,415,5.0,86.0
6080,338,5.0,47.0
6080,417,7.0,87.0
6085,110,6.0,87.0
6085,389,12.0,45.0
6085,299,9.0,87.0
6085,107,9.0,86.0
6085,417,14.0,85.0
6085,415,8.0,84.0
6085,336,3.0,87.0
6085,307,8.0,88.0
6085,112,6.0,81.0
6085,338,5.0,43.0
6085,303,10.0,88.0
6085,300,4.0,88.0
6109,307,9.0,79.0
6109,336,7.0,80.0
6109,300,9.0,81.0
6109,415,3.0,77.0
6109,112,13.0,70.0
6109,107,9.0,81.0
6109,299,8.0,78.0
6109,110,3.0,78.0
6109,338,10.0,46.0
6109,417,11.0,76.0
6109,389,9.0,56.0
6109,303,7.0,81.0
6111,299,7.0,83.0
6111,300,7.0,84.0
6111,307,11.0,84.0
6111,389,15.0,47.0
6111,303,6.0,84.0
6111,415,8.0,78.0
6111,338,6.0,49.0
6111,112,6.0,81.0
6111,336,3.0,85.0
6111,107,10.0,84.0
6111,417,6.0,81.0
6111,110,5.0,81.0
6123,307,11.0,78.0
6123,303,9.0,78.0
6123,415,10.0,76.0
6123,112,10.0,77.0
6123,336,4.0,79.0
6123,389,16.0,37.0
6123,338,11.0,53.0
6123,300,4.0,78.0
6123,417,3.0,75.0
6123,299,6.0,77.0
6123,107,7.0,78.0
6123,110,5.0,77.0
6133,107,6.0,91.0
6133,415,13.0,87.0
6133,300,9.0,93.0
6133,299,6.0,92.0
6133,303,4.0,93.0
6133,110,8.0,94.0
6133,338,11.0,42.0
6133,417,7.0,86.0
6133,112,10.0,84.0
6133,336,8.0,90.0
6133,389,5.0,56.0
6133,307,2.0,93.0
6149,336,9.0,89.0
6149,307,7.0,88.0
6149,417,3.0,83.0
6149,389,9.0,51.0
6149,303,9.0,90.0
6149,107,4.0,90.0
6149,112,8.0,81.0
6149,300,6.0,90.0
6149,338,8.0,47.0
6149,299,12.0,87.0
6149,415,11.0,84.0
6149,110,9.0,85.0
6182,112,8.0,83.0
6182,338,15.0,39.0
6182,336,10.0,91.0
6182,415,6.0,84.0
6182,307,3.0,88.0
6182,299,6.0,87.0
6182,389,6.0,51.0
6182,303,7.0,90.0
6182,107,4.0,88.0
6182,417,10.0,85.0
6182,110,9.0,85.0
6182,300,10.0,90.0
6206,336,11.0,70.0
6206,389,10.0,46.0
6206,300,8.0,71.0
6206,415,4.0,65.0
6206,307,3.0,71.0
6206,303,4.0,71.0
6206,417,9.0,70.0
6206,112,6.0,68.0
6206,299,10.0,70.0
6206,110,7.0,68.0
6206,338,14.0,56.0
6206,107,5.0,71.0
6210,299,6.0,80.0
6210,338,8.0,50.0
6210,389,11.0,50.0
6210,415,4.0,77.0
6210,417,13.0,76.0
6210,300,8.0,81.0
6210,307,3.0,79.0
6210,336,10.0,80.0
6210,110,9.0,78.0
6210,107,6.0,79.0
6210,112,7.0,74.0
6210,303,3.0,81.0
6216,300,9.0,91.0
6216,112,8.0,86.0
6216,336,7.0,90.0
6216,303,6.0,91.0
6216,338,4.0,44.0
6216,415,7.0,87.0
6216,107,11.0,89.0
6216,299,3.0,90.0
6216,417,8.0,84.0
6216,110,7.0,90.0
6216,389,11.0,44.0
6216,307,9.0,91.0
6219,110,9.0,90.0
6219,389,6.0,50.0
6219,417,16.0,86.0
6219,336,8.0,88.0
6219,415,7.0,89.0
6219,338,10.0,42.0
6219,112,10.0,82.0
6219,299,5.0,88.0
6219,107,6.0,91.0
6219,307,7.0,89.0
6219,303,3.0,91.0
6219,300,11.0,91.0
6233,300,11.0,92.0
6233,303,4.0,92.0
6233,336,9.0,91.0
6233,107,10.0,90.0
6233,338,10.0,43.0
6233,415,10.0,86.0
6233,417,14.0,87.0
6233,112,6.0,83.0
6233,110,7.0,87.0
6233,299,5.0,89.0
6233,307,5.0,90.0
6233,389,4.0,53.0
6255,112,6.0,82.0
6255,110,6.0,82.0
6255,338,13.0,56.0
6255,307,9.0,85.0
6255,415,13.0,81.0
6255,336,3.0,86.0
6255,389,9.0,52.0
6255,303,6.0,87.0
6255,300,4.0,87.0
6255,107,9.0,85.0
6255,299,9.0,84.0
6255,417,5.0,80.0
6258,303,9.0,79.0
6258,307,7.0,79.0
6258,110,12.0,78.0
6258,417,9.0,74.0
6258,415,8.0,73.0
6258,299,8.0,78.0
6258,107,7.0,81.0
6258,112,3.0,76.0
6258,300,6.0,79.0
6258,389,3.0,58.0
6258,338,10.0,42.0
6258,336,9.0,76.0
6283,300,3.0,81.0
6283,307,8.0,79.0
6283,338,7.0,46.0
6283,110,6.0,76.0
6283,389,9.0,58.0
6283,415,15.0,75.0
6283,336,7.0,82.0
6283,107,7.0,79.0
6283,303,9.0,81.0
6283,417,7.0,74.0
6283,299,10.0,78.0
6283,112,5.0,72.0
6351,303,10.0,88.0
6351,110,10.0,83.0
6351,307,9.0,86.0
6351,417,10.0,83.0
6351,300,5.0,88.0
6351,299,8.0,85.0
6351,415,16.0,86.0
6351,112,5.0,79.0
6351,338,4.0,47.0
6351,336,4.0,85.0
6351,389,9.0,59.0
6351,107,8.0,86.0
6384,417,3.0,77.0
6384,110,8.0,81.0
6384,107,8.0,82.0
6384,303,5.0,84.0
6384,415,8.0,76.0
6384,307,9.0,82.0
6384,112,7.0,77.0
6384,389,9.0,51.0
6384,299,11.0,81.0
6384,338,4.0,49.0
6384,336,9.0,85.0
6384,300,10.0,84.0
6392,110,9.0,87.0
6392,338,8.0,47.0
6392,303,8.0,88.0
6392,107,4.0,86.0
6392,300,7.0,88.0
6392,415,5.0,88.0
6392,417,12.0,83.0
6392,389,8.0,53.0
6392,299,10.0,85.0
6392,336,6.0,87.0
6392,307,7.0,86.0
6392,112,11.0,81.0
6401,338,6.0,44.0
6401,299,9.0,90.0
6401,107,7.0,91.0
6401,112,8.0,84.0
6401,389,7.0,56.0
6401,110,6.0,90.0
6401,336,9.0,90.0
6401,417,5.0,86.0
6401,415,11.0,87.0
6401,300,9.0,93.0
6401,307,9.0,91.0
6401,303,8.0,93.0
6434,336,4.0,92.0
6434,107,13.0,91.0
6434,338,7.0,52.0
6434,110,9.0,90.0
6434,307,4.0,93.0
6434,300,12.0,93.0
6434,415,7.0,85.0
6434,299,4.0,92.0
6434,417,4.0,88.0
6434,303,9.0,93.0
6434,389,15.0,48.0
6434,112,7.0,86.0
6452,415,5.0,77.0
6452,299,7.0,86.0
6452,110,7.0,84.0
6452,336,10.0,84.0
6452,300,5.0,85.0
6452,112,11.0,82.0
6452,307,9.0,87.0
6452,107,8.0,83.0
6452,389,5.0,52.0
6452,417,8.0,80.0
6452,338,9.0,40.0
6452,303,10.0,85.0
6489,107,9.0,81.0
6489,338,7.0,42.0
6489,336,6.0,82.0
6489,303,7.0,81.0
6489,110,5.0,80.0
6489,112,8.0,72.0
6489,389,9.0,44.0
6489,415,13.0,79.0
6489,299,11.0,80.0
6489,307,6.0,81.0
6489,417,6.0,78.0
6489,300,7.0,81.0
6493,389,7.0,58.0
6493,415,6.0,85.0
6493,303,9.0,93.0
6493,112,9.0,84.0
6493,299,8.0,90.0
6493,300,6.0,93.0
6493,110,8.0,90.0
6493,107,6.0,91.0
6493,307,11.0,91.0
6493,336,9.0,90.0
6493,417,10.0,88.0
6493,338,5.0,46.0
6503,307,5.0,79.0
6503,303,11.0,81.0
6503,415,5.0,73.0
6503,110,14.0,76.0
6503,107,8.0,79.0
6503,389,7.0,58.0
6503,417,7.0,80.0
6503,336,6.0,80.0
6503,338,15.0,60.0
6503,299,6.0,78.0
6503,300,9.0,81.0
6503,112,3.0,76.0
6520,389,5.0,53.0
6520,303,9.0,94.0
6520,107,8.0,92.0
6520,417,8.0,89.0
6520,112,10.0,87.0
6520,338,7.0,45.0
6520,307,9.0,92.0
6520,415,4.0,86.0
6520,300,9.0,94.0
6520,299,9.0,91.0
6520,336,5.0,91.0
6520,110,11.0,89.0
6529,299,9.0,87.0
6529,389,12.0,55.0
6529,110,10.0,85.0
6529,307,7.0,88.0
6529,112,4.0,81.0
6529,303,7.0,90.0
6529,415,9.0,88.0
6529,300,7.0,90.0
6529,107,12.0,88.0
6529,417,8.0,87.0
6529,338,6.0,43.0
6529,336,8.0,87.0
6534,112,5.0,84.0
6534,389,5.0,52.0
6534,417,6.0,84.0
6534,336,7.0,92.0
6534,415,5.0,85.0
6534,110,9.0,86.0
6534,307,9.0,89.0
6534,107,8.0,91.0
6534,338,11.0,40.0
6534,299,6.0,88.0
6534,300,9.0,91.0
6534,303,9.0,91.0
6540,303,5.0,79.0
6540,338,6.0,46.0
6540,415,7.0,77.0
6540,299,8.0,76.0
6540,112,14.0,72.0
6540,336,8.0,78.0
6540,417,14.0,80.0
6540,307,11.0,77.0
6540,107,7.0,79.0
6540,300,6.0,79.0
6540,110,4.0,78.0
6540,389,4.0,56.0
6547,338,5.0,56.0
6547,307,5.0,91.0
6547,389,5.0,46.0
6547,299,7.0,90.0
6547,300,9.0,91.0
6547,336,9.0,90.0
6547,417,5.0,84.0
6547,415,8.0,83.0
6547,107,10.0,89.0
6547,110,8.0,88.0
6547,112,9.0,86.0
6547,303,9.0,91.0
6576,112,9.0,83.0
6576,415,7.0,76.0
6576,336,8.0,83.0
6576,107,9.0,82.0
6576,389,5.0,45.0
6576,110,11.0,77.0
6576,338,10.0,51.0
6576,307,8.0,80.0
6576,303,7.0,82.0
6576,417,8.0,77.0
6576,300,7.0,82.0
6576,299,3.0,81.0
6579,417,8.0,86.0
6579,112,6.0,82.0
6579,307,7.0,89.0
6579,110,6.0,88.0
6579,336,8.0,88.0
6579,299,7.0,88.0
6579,303,9.0,91.0
6579,107,9.0,89.0
6579,300,9.0,91.0
6579,338,6.0,46.0
6579,389,12.0,58.0
6579,415,7.0,83.0
6619,300,3.0,82.0
6619,299,13.0,81.0
6619,307,9.0,80.0
6619,303,7.0,82.0
6619,417,6.0,77.0
6619,336,12.0,81.0
6619,112,7.0,81.0
6619,415,15.0,76.0
6619,389,6.0,49.0
6619,110,6.0,81.0
6619,338,4.0,53.0
6619,107,3.0,82.0
6629,336,3.0,91.0
6629,300,5.0,94.0
6629,338,9.0,45.0
6629,389,4.0,55.0
6629,307,13.0,92.0
6629,107,12.0,92.0
6629,303,8.0,94.0
6629,112,8.0,87.0
6629,299,10.0,91.0
6629,110,5.0,89.0
6629,417,8.0,89.0
6629,415,5.0,88.0
6633,307,8.0,75.0
6633,338,7.0,54.0
6633,300,10.0,77.0
6633,110,8.0,74.0
6633,303,6.0,77.0
6633,107,5.0,77.0
6633,112,10.0,74.0
6633,417,7.0,76.0
6633,389,10.0,58.0
6633,415,5.0,71.0
6633,336,11.0,76.0
6633,299,6.0,74.0
6637,107,8.0,85.0
6637,338,9.0,42.0
6637,417,7.0,82.0
6637,300,6.0,87.0
6637,415,10.0,83.0
6637,336,6.0,84.0
6637,112,7.0,82.0
6637,299,5.0,84.0
6637,110,9.0,84.0
6637,389,8.0,56.0
6637,307,11.0,85.0
6637,303,6.0,87.0
6686,417,7.0,87.0
6686,303,13.0,92.0
6686,336,4.0,89.0
6686,110,7.0,87.0
6686,107,8.0,92.0
6686,300,8.0,92.0
6686,338,10.0,43.0
6686,415,6.0,86.0
6686,299,9.0,89.0
6686,307,3.0,90.0
6686,389,6.0,53.0
6686,112,12.0,85.0
6687,307,3.0,76.0
6687,112,11.0,75.0
6687,110,13.0,77.0
6687,389,8.0,51.0
6687,300,8.0,78.0
6687,299,10.0,77.0
6687,417,5.0,73.0
6687,336,11.0,77.0
6687,303,5.0,78.0
6687,338,5.0,57.0
6687,107,5.0,78.0
6687,415,8.0,72.0
6690,336,8.0,81.0
6690,338,10.0,59.0
6690,417,7.0,77.0
6690,303,9.0,82.0
6690,389,7.0,55.0
6690,300,7.0,82.0
6690,307,10.0,80.0
6690,110,4.0,77.0
6690,299,10.0,79.0
6690,112,7.0,73.0
6690,415,7.0,76.0
6690,107,8.0,82.0
6696,110,8.0,85.0
6696,107,11.0,86.0
6696,303,5.0,86.0
6696,417,11.0,85.0
6696,336,12.0,87.0
6696,415,6.0,84.0
6696,389,8.0,43.0
6696,300,6.0,86.0
6696,299,7.0,85.0
6696,338,8.0,37.0
6696,112,5.0,79.0
6696,307,5.0,86.0
6708,415,6.0,84.0
6708,112,9.0,83.0
6708,299,12.0,87.0
6708,307,4.0,88.0
6708,338,6.0,51.0
6708,336,4.0,87.0
6708,110,10.0,87.0
6708,303,9.0,88.0
6708,389,7.0,45.0
6708,300,13.0,88.0
6708,417,6.0,81.0
6708,107,6.0,88.0
6726,303,3.0,94.0
6726,107,9.0,92.0
6726,112,13.0,83.0
6726,307,5.0,92.0
6726,417,5.0,89.0
6726,299,5.0,91.0
6726,300,12.0,94.0
6726,389,7.0,55.0
6726,338,5.0,45.0
6726,110,12.0,89.0
6726,336,9.0,91.0
6726,415,9.0,88.0
6727,300,8.0,93.0
6727,307,10.0,91.0
6727,336,8.0,92.0
6727,110,6.0,88.0
6727,303,11.0,93.0
6727,417,11.0,88.0
6727,338,7.0,44.0
6727,415,6.0,89.0
6727,299,7.0,90.0
6727,107,10.0,91.0
6727,112,4.0,84.0
6727,389,7.0,54.0
6738,112,9.0,86.0
6738,303,6.0,91.0
6738,417,7.0,92.0
6738,338,11.0,44.0
6738,307,8.0,89.0
6738,300,11.0,91.0
6738,299,10.0,88.0
6738,389,6.0,48.0
6738,415,8.0,87.0
6738,107,7.0,89.0
6738,110,5.0,88.0
6738,336,5.0,88.0
6740,389,7.0,51.0
6740,417,7.0,87.0
6740,338,6.0,47.0
6740,299,7.0,91.0
6740,107,11.0,92.0
6740,112,9.0,87.0
6740,110,9.0,91.0
6740,300,4.0,94.0
6740,336,12.0,91.0
6740,307,10.0,92.0
6740,415,10.0,88.0
6740,303,4.0,94.0
6744,300,3.0,93.0
6744,110,9.0,90.0
6744,299,10.0,90.0
6744,107,12.0,93.0
6744,336,4.0,92.0
6744,417,9.0,86.0
6744,338,8.0,42.0
6744,112,5.0,84.0
6744,389,3.0,52.0
6744,307,9.0,91.0
6744,303,11.0,93.0
6744,415,7.0,87.0
6749,303,8.0,84.0
6749,307,8.0,82.0
6749,300,12.0,84.0
6749,389,7.0,51.0
6749,338,7.0,51.0
6749,110,9.0,83.0
6749,417,7.0,77.0
6749,336,9.0,85.0
6749,415,8.0,78.0
6749,107,6.0,84.0
6749,299,5.0,81.0
6749,112,9.0,75.0
6754,299,8.0,90.0
6754,336,6.0,90.0
6754,300,6.0,93.0
6754,417,9.0,86.0
6754,338,7.0,50.0
6754,110,7.0,88.0
6754,307,7.0,91.0
6754,112,9.0,84.0
6754,415,8.0,89.0
6754,389,11.0,54.0
6754,303,11.0,93.0
6754,107,4.0,93.0
6764,338,5.0,51.0
6764,303,4.0,88.0
6764,389,6.0,49.0
6764,107,9.0,88.0
6764,336,9.0,87.0
6764,415,7.0,84.0
6764,299,9.0,85.0
6764,112,6.0,79.0
6764,300,4.0,88.0
6764,417,10.0,81.0
6764,110,10.0,83.0
6764,307,12.0,86.0
6769,303,5.0,87.0
6769,300,9.0,87.0
6769,338,7.0,46.0
6769,389,11.0,60.0
6769,415,5.0,83.0
6769,307,4.0,85.0
6769,417,8.0,84.0
6769,299,12.0,84.0
6769,107,6.0,85.0
6769,110,10.0,84.0
6769,112,7.0,78.0
6769,336,5.0,86.0
6794,336,5.0,88.0
6794,110,8.0,88.0
6794,307,9.0,89.0
6794,338,8.0,42.0
6794,112,7.0,84.0
6794,300,12.0,91.0
6794,417,6.0,86.0
6794,299,9.0,88.0
6794,107,5.0,91.0
6794,415,5.0,83.0
6794,303,7.0,91.0
6794,389,7.0,54.0
6808,415,8.0,73.0
6808,417,5.0,72.0
6808,303,6.0,75.0
6808,389,8.0,54.0
6808,110,5.0,76.0
6808,299,7.0,74.0
6808,107,7.0,75.0
6808,336,7.0,74.0
6808,307,11.0,73.0
6808,300,11.0,75.0
6808,112,7.0,66.0
6808,338,13.0,52.0
6834,299,12.0,91.0
6834,107,8.0,90.0
6834,417,6.0,85.0
6834,303,5.0,92.0
6834,338,5.0,49.0
6834,112,8.0,81.0
6834,336,6.0,89.0
6834,110,9.0,89.0
6834,389,11.0,61.0
6834,307,9.0,90.0
6834,300,11.0,92.0
6834,415,6.0,84.0
6859,300,6.0,89.0
6859,110,6.0,86.0
6859,303,11.0,89.0
6859,389,7.0,50.0
6859,338,12.0,42.0
6859,415,10.0,83.0
6859,112,11.0,88.0
6859,417,8.0,82.0
6859,299,7.0,88.0
6859,336,4.0,86.0
6859,307,5.0,89.0
6859,107,11.0,89.0
6863,307,6.0,89.0
6863,299,7.0,88.0
6863,336,9.0,88.0
6863,338,7.0,46.0
6863,110,5.0,88.0
6863,112,8.0,82.0
6863,300,8.0,91.0
6863,417,6.0,86.0
6863,415,7.0,87.0
6863,107,11.0,89.0
6863,303,13.0,91.0
6863,389,9.0,58.0
6869,417,9.0,79.0
6869,112,7.0,75.0
6869,299,7.0,83.0
6869,338,9.0,47.0
6869,336,12.0,81.0
6869,300,5.0,82.0
6869,303,11.0,82.0
6869,110,7.0,79.0
6869,307,6.0,82.0
6869,389,12.0,59.0
6869,415,5.0,76.0
6869,107,6.0,80.0
6870,112,11.0,89.0
6870,303,10.0,92.0
6870,415,6.0,84.0
6870,300,5.0,92.0
6870,307,6.0,90.0
6870,107,10.0,92.0
6870,110,7.0,89.0
6870,417,6.0,87.0
6870,336,9.0,89.0
6870,299,7.0,89.0
6870,389,3.0,53.0
6870,338,9.0,43.0
6878,336,6.0,89.0
6878,299,8.0,89.0
6878,303,4.0,90.0
6878,307,9.0,90.0
6878,417,12.0,85.0
6878,389,9.0,51.0
6878,300,4.0,90.0
6878,338,8.0,43.0
6878,112,6.0,85.0
6878,107,6.0,88.0
6878,110,10.0,87.0
6878,415,7.0,86.0
6891,303,6.0,86.0
6891,338,6.0,53.0
6891,112,5.0,83.0
6891,415,8.0,78.0
6891,300,9.0,86.0
6891,299,10.0,87.0
6891,307,13.0,86.0
6891,417,8.0,81.0
6891,107,8.0,86.0
6891,389,7.0,53.0
6891,110,8.0,81.0
6891,336,8.0,85.0
6928,338,7.0,44.0
6928,336,6.0,92.0
6928,110,6.0,92.0
6928,299,6.0,94.0
6928,415,12.0,87.0
6928,389,4.0,50.0
6928,417,9.0,90.0
6928,303,8.0,95.0
6928,307,10.0,95.0
6928,112,7.0,90.0
6928,107,7.0,93.0
6928,300,10.0,95.0
6929,110,11.0,84.0
6929,389,4.0,56.0
6929,107,9.0,85.0
6929,303,6.0,87.0
6929,336,6.0,86.0
6929,300,9.0,87.0
6929,415,5.0,79.0
6929,112,8.0,82.0
6929,307,10.0,85.0
6929,338,5.0,52.0
6929,299,11.0,84.0
6929,417,11.0,84.0
6931,307,6.0,91.0
6931,336,11.0,92.0
6931,300,6.0,93.0
6931,415,12.0,85.0
6931,417,7.0,86.0
6931,299,6.0,90.0
6931,389,8.0,54.0
6931,338,10.0,42.0
6931,107,10.0,93.0
6931,303,4.0,93.0
6931,110,7.0,88.0
6931,112,11.0,86.0
6945,300,6.0,90.0
6945,338,6.0,41.0
6945,110,6.0,85.0
6945,299,5.0,87.0
6945,415,8.0,86.0
6945,336,12.0,89.0
6945,389,6.0,55.0
6945,417,8.0,85.0
6945,112,9.0,79.0
6945,307,7.0,88.0
6945,107,10.0,88.0
6945,303,8.0,90.0
6952,389,8.0,42.0
6952,303,12.0,87.0
6952,112,6.0,84.0
6952,336,11.0,88.0
6952,299,7.0,86.0
6952,110,6.0,88.0
6952,417,12.0,82.0
6952,415,9.0,83.0
6952,338,5.0,48.0
6952,300,9.0,87.0
6952,107,6.0,85.0
6952,307,6.0,87.0
6967,107,11.0,93.0
6967,303,6.0,93.0
6967,417,5.0,86.0
6967,112,11.0,88.0
6967,336,10.0,92.0
6967,299,8.0,92.0
6967,338,6.0,52.0
6967,415,10.0,85.0
6967,300,5.0,93.0
6967,307,5.0,93.0
6967,389,6.0,50.0
6967,110,8.0,90.0
6983,389,5.0,55.0
6983,299,11.0,87.0
6983,112,8.0,79.0
6983,303,10.0,90.0
6983,107,8.0,88.0
6983,336,11.0,87.0
6983,300,8.0,90.0
6983,338,8.0,39.0
6983,307,4.0,88.0
6983,110,7.0,89.0
6983,415,8.0,86.0
6983,417,6.0,85.0
6990,417,4.0,80.0
6990,299,12.0,82.0
6990,112,10.0,78.0
6990,300,7.0,83.0
6990,303,8.0,83.0
6990,307,6.0,83.0
6990,338,12.0,48.0
6990,336,9.0,82.0
6990,389,4.0,46.0
6990,110,8.0,82.0
6990,107,7.0,81.0
6990,415,6.0,81.0
6999,307,7.0,83.0
6999,336,5.0,84.0
6999,389,4.0,54.0
6999,107,7.0,83.0
6999,299,6.0,82.0
6999,112,6.0,80.0
6999,300,9.0,85.0
6999,415,12.0,77.0
6999,417,15.0,82.0
6999,303,8.0,85.0
6999,110,7.0,80.0
6999,338,10.0,48.0
7000,300,3.0,88.0
7000,336,4.0,85.0
7000,303,14.0,88.0
7000,307,9.0,86.0
7000,415,7.0,84.0
7000,112,7.0,77.0
7000,107,13.0,86.0
7000,299,6.0,85.0
7000,338,8.0,43.0
7000,110,6.0,83.0
7000,389,6.0,55.0
7000,417,7.0,81.0
7018,338,5.0,44.0
7018,417,8.0,76.0
7018,299,8.0,82.0
7018,389,9.0,54.0
7018,415,5.0,77.0
7018,107,8.0,83.0
7018,112,10.0,78.0
7018,307,9.0,81.0
7018,300,11.0,83.0
7018,336,4.0,82.0
7018,303,8.0,83.0
7018,110,7.0,80.0
7058,415,5.0,77.0
7058,110,9.0,84.0
7058,389,11.0,54.0
7058,336,5.0,84.0
7058,307,9.0,83.0
7058,303,7.0,85.0
7058,338,4.0,50.0
7058,107,7.0,85.0
7058,112,12.0,82.0
7058,417,6.0,82.0
7058,299,9.0,82.0
7058,300,8.0,85.0
7063,336,7.0,84.0
7063,107,7.0,85.0
7063,338,4.0,48.0
7063,110,9.0,84.0
7063,300,7.0,87.0
7063,415,14.0,83.0
7063,299,5.0,84.0
7063,417,10.0,84.0
7063,303,9.0,87.0
7063,307,5.0,85.0
7063,112,6.0,80.0
7063,389,10.0,60.0
7066,303,3.0,75.0
7066,417,7.0,74.0
7066,336,6.0,74.0
7066,415,9.0,73.0
7066,112,7.0,72.0
7066,300,12.0,75.0
7066,307,4.0,75.0
7066,299,7.0,76.0
7066,389,9.0,58.0
7066,110,13.0,70.0
7066,107,8.0,73.0
7066,338,6.0,50.0
7073,417,4.0,89.0
7073,415,9.0,86.0
7073,300,4.0,94.0
7073,338,7.0,51.0
7073,307,6.0,94.0
7073,110,11.0,91.0
7073,299,8.0,93.0
7073,112,7.0,87.0
7073,389,5.0,49.0
7073,303,10.0,94.0
7073,336,11.0,93.0
7073,107,8.0,92.0
7082,389,5.0,49.0
7082,299,8.0,93.0
7082,338,6.0,45.0
7082,417,5.0,87.0
7082,336,7.0,91.0
7082,107,11.0,92.0
7082,303,8.0,94.0
7082,307,8.0,94.0
7082,415,11.0,90.0
7082,300,6.0,94.0
7082,112,11.0,87.0
7082,110,11.0,93.0
7103,300,7.0,95.0
7103,303,5.0,95.0
7103,307,9.0,93.0
7103,110,6.0,90.0
7103,112,9.0,84.0
7103,389,13.0,58.0
7103,338,11.0,50.0
7103,299,7.0,92.0
7103,107,6.0,93.0
7103,415,11.0,87.0
7103,336,8.0,92.0
7103,417,5.0,88.0
7123,307,3.0,88.0
7123,107,8.0,88.0
7123,389,9.0,55.0
7123,417,6.0,85.0
7123,300,7.0,90.0
7123,336,13.0,87.0
7123,112,12.0,81.0
7123,415,9.0,86.0
7123,110,6.0,87.0
7123,299,7.0,87.0
7123,303,4.0,90.0
7123,338,8.0,39.0
7140,415,5.0,86.0
7140,110,9.0,89.0
7140,417,9.0,87.0
7140,389,8.0,51.0
7140,336,7.0,87.0
7140,112,9.0,85.0
7140,107,11.0,90.0
7140,338,6.0,47.0
7140,307,10.0,90.0
7140,299,9.0,89.0
7140,300,10.0,90.0
7140,303,4.0,90.0
7157,338,4.0,53.0
7157,110,11.0,77.0
7157,336,6.0,81.0
7157,389,5.0,53.0
7157,303,5.0,82.0
7157,417,12.0,83.0
7157,107,10.0,82.0
7157,112,8.0,79.0
7157,415,5.0,78.0
7157,299,9.0,81.0
7157,307,8.0,82.0
7157,300,9.0,82.0
7176,303,7.0,93.0
7176,389,9.0,56.0
7176,112,7.0,82.0
7176,417,10.0,88.0
7176,338,13.0,46.0
7176,336,9.0,90.0
7176,415,3.0,89.0
7176,110,6.0,88.0
7176,107,7.0,91.0
7176,300,5.0,93.0
7176,307,9.0,91.0
7176,299,8.0,90.0
7188,336,3.0,85.0
7188,389,8.0,57.0
7188,303,7.0,88.0
7188,307,14.0,86.0
7188,415,7.0,84.0
7188,338,9.0,41.0
7188,300,4.0,88.0
7188,299,13.0,85.0
7188,107,7.0,86.0
7188,110,8.0,85.0
7188,417,7.0,85.0
7188,112,7.0,79.0
7227,107,7.0,77.0
7227,415,5.0,71.0
7227,299,11.0,72.0
7227,336,7.0,74.0
7227,417,10.0,74.0
7227,389,8.0,58.0
7227,338,5.0,48.0
7227,112,10.0,70.0
7227,110,11.0,74.0
7227,300,2.0,75.0
7227,303,8.0,75.0
7227,307,7.0,73.0
7241,107,10.0,85.0
7241,338,11.0,58.0
7241,307,7.0,85.0
7241,415,4.0,81.0
7241,417,7.0,82.0
7241,299,11.0,86.0
7241,303,9.0,87.0
7241,110,5.0,84.0
7241,336,8.0,86.0
7241,389,6.0,54.0
7241,300,9.0,87.0
7241,112,5.0,80.0
7306,300,9.0,89.0
7306,307,6.0,89.0
7306,107,10.0,87.0
7306,110,7.0,86.0
7306,389,8.0,44.0
7306,303,6.0,89.0
7306,336,12.0,88.0
7306,299,7.0,88.0
7306,415,8.0,85.0
7306,338,5.0,46.0
7306,417,10.0,88.0
7306,112,6.0,84.0
7315,336,13.0,83.0
7315,303,4.0,86.0
7315,110,7.0,85.0
7315,389,11.0,47.0
7315,307,7.0,86.0
7315,300,6.0,86.0
7315,299,5.0,85.0
7315,417,8.0,81.0
7315,112,6.0,77.0
7315,415,10.0,86.0
7315,107,5.0,84.0
7315,338,9.0,45.0
7328,338,9.0,50.0
7328,303,2.0,87.0
7328,300,8.0,87.0
7328,336,7.0,86.0
7328,107,12.0,87.0
7328,389,4.0,48.0
7328,112,9.0,84.0
7328,110,8.0,82.0
7328,299,12.0,86.0
7328,415,10.0,83.0
7328,417,6.0,82.0
7328,307,7.0,87.0
7335,110,9.0,84.0
7335,300,11.0,85.0
7335,417,5.0,80.0
7335,336,8.0,82.0
7335,299,5.0,82.0
7335,307,8.0,83.0
7335,389,12.0,54.0
7335,112,9.0,78.0
