From Node ID, To Node ID, Edge Weight
6529,307,-1
6529,338,1
3289,110,-1
3289,389,1
3289,112,-1
3289,300,-1
3289,338,-1
3289,336,-1
3289,303,-1
3289,105,-1
3289,307,-1
3289,417,-1
3289,299,-1
3289,415,-1
3289,107,-1
2230,112,-1
2230,107,-1
2230,303,-1
2230,389,1
2230,300,-1
2230,417,-1
2230,336,-1
2230,299,-1
2230,110,-1
2230,415,-1
2230,338,1
2230,105,-1
2230,307,-1
8075,112,1
8075,107,-1
8075,110,-1
8075,415,-1
8075,336,-1
8075,105,-1
8075,338,1
8075,417,-1
8075,300,-1
8075,299,-1
8075,389,1
8075,303,-1
8075,307,-1
2942,105,-1
2942,338,1
2942,336,-1
2942,389,-1
2942,303,-1
2942,299,-1
2942,107,-1
2942,112,-1
2942,300,-1
2942,110,-1
2942,307,-1
2942,415,-1
2942,417,-1
11130,112,-1
11130,110,-1
11130,299,-1
11130,303,-1
11130,415,-1
11130,389,1
11130,300,-1
11130,307,-1
11130,336,-1
11130,417,-1
11130,338,1
11130,107,-1
11130,105,-1
2806,105,-1
2806,417,-1
2806,112,-1
2806,336,-1
2806,415,-1
2806,110,-1
2806,303,-1
2806,300,-1
2806,307,-1
2806,107,-1
2806,299,-1
2806,338,1
2806,389,1
11131,338,1
11131,415,-1
11131,112,-1
11131,107,-1
11131,300,-1
11131,299,-1
11131,307,-1
11131,417,-1
11131,105,-1
11131,336,-1
11131,303,-1
11131,389,1
11131,110,-1
1430,110,-1
1430,300,-1
1430,336,-1
1430,389,1
1430,105,-1
1430,303,-1
1430,112,-1
1430,338,1
1430,107,-1
1430,415,-1
1430,299,1
1430,417,-1
1430,307,-1
10625,338,-1
10625,336,-1
10625,110,-1
10625,303,-1
10625,112,-1
10625,300,-1
10625,307,-1
10625,107,1
10625,105,-1
10625,299,-1
10625,389,-1
10625,417,-1
10625,415,-1
10626,415,-1
10626,389,1
10626,110,-1
10626,105,-1
10626,307,-1
10626,300,-1
10626,303,-1
10626,299,-1
10626,112,-1
10626,338,1
10626,336,-1
10626,417,-1
10626,107,-1
6233,110,-1
6233,300,-1
6233,105,-1
6233,303,-1
6233,415,-1
6233,112,-1
6233,307,-1
6233,299,-1
6233,336,-1
6233,338,1
6233,417,-1
6233,107,-1
6233,389,-1
7641,338,1
7641,112,-1
7641,107,-1
7641,300,-1
7641,110,-1
7641,389,-1
7641,336,-1
7641,415,-1
7641,299,-1
7641,303,-1
7641,307,-1
7641,105,-1
7641,417,-1
2807,105,-1
2807,299,-1
2807,300,-1
2807,112,-1
2807,338,1
2807,303,-1
2807,110,-1
2807,415,-1
2807,107,-1
2807,417,-1
2807,389,-1
2807,336,-1
2807,307,-1
6534,112,-1
6534,417,-1
6534,307,-1
6534,389,-1
6534,107,-1
6534,415,-1
6534,110,-1
6534,300,-1
6534,336,-1
6534,338,1
6534,303,-1
6534,299,-1
6534,105,-1
3343,389,-1
3343,415,-1
3343,417,-1
3343,336,1
3343,299,-1
3343,112,-1
3343,338,-1
3343,107,-1
3343,303,-1
3343,105,-1
3343,110,-1
3343,307,-1
3343,300,-1
7864,105,-1
7864,307,-1
7864,107,-1
7864,300,-1
7864,303,-1
7864,110,-1
7864,336,-1
7864,112,-1
7864,389,1
7864,338,1
7864,415,1
7864,299,-1
7864,417,-1
4993,300,-1
4993,338,1
4993,107,-1
4993,307,-1
4993,417,-1
4993,303,-1
4993,336,-1
4993,299,-1
4993,110,1
4993,105,1
4993,112,1
4993,389,-1
4993,415,1
10143,307,-1
10143,107,-1
10143,112,-1
10143,300,-1
10143,338,-1
10143,415,-1
10143,110,-1
10143,299,-1
10143,336,-1
10143,105,-1
10143,303,-1
10143,417,-1
10143,389,1
10756,107,-1
10756,110,-1
10756,303,-1
10756,415,1
10756,105,-1
10756,300,-1
10756,338,1
10756,417,-1
10756,112,-1
10756,336,-1
10756,307,-1
10756,389,1
10756,299,-1
6540,110,-1
6540,417,-1
6540,338,-1
6540,107,-1
6540,299,-1
6540,415,-1
6540,300,-1
6540,303,-1
6540,389,-1
6540,112,1
6540,336,-1
6540,307,-1
6540,105,-1
6834,417,-1
6834,307,-1
6834,303,-1
6834,338,1
6834,299,-1
6834,107,-1
6834,110,-1
6834,300,-1
6834,112,-1
6834,336,-1
6834,105,-1
6834,389,-1
6834,415,-1
7897,336,-1
7897,112,-1
7897,303,-1
7897,307,-1
7897,107,-1
7897,417,-1
7897,300,-1
7897,299,-1
7897,389,1
7897,110,-1
7897,338,1
7897,415,-1
7897,105,-1
5536,300,-1
5536,336,-1
5536,107,-1
5536,112,-1
5536,417,-1
5536,110,-1
5536,105,-1
5536,307,-1
5536,415,-1
5536,389,-1
5536,303,-1
5536,299,-1
5536,338,1
6744,303,-1
6744,389,-1
6744,110,-1
6744,105,-1
6744,300,-1
6744,307,-1
6744,107,-1
6744,415,-1
6744,112,-1
6744,338,1
6744,336,-1
6744,299,-1
6744,417,-1
7868,389,1
7868,110,-1
7868,299,-1
7868,307,-1
7868,105,-1
7868,107,-1
7868,303,-1
7868,338,-1
7868,417,1
7868,112,-1
7868,415,-1
7868,336,-1
7868,300,-1
7870,300,-1
7870,110,-1
7870,107,-1
7870,307,-1
7870,389,1
7870,112,-1
7870,299,-1
7870,338,-1
7870,415,-1
7870,336,-1
7870,105,-1
7870,303,-1
7870,417,-1
1867,107,-1
1867,300,-1
1867,336,-1
1867,112,-1
1867,299,-1
1867,110,-1
1867,415,-1
1867,389,1
1867,417,-1
1867,303,-1
1867,307,-1
1867,338,-1
1867,105,-1
9931,107,-1
9931,307,-1
9931,417,-1
9931,389,1
9931,299,-1
9931,300,-1
9931,303,-1
9931,112,-1
9931,110,-1
9931,415,-1
9931,338,-1
9931,336,-1
9931,105,-1
4242,336,-1
4242,307,-1
4242,415,-1
4242,107,-1
4242,110,-1
4242,299,-1
4242,389,-1
4242,338,-1
4242,300,-1
4242,417,-1
4242,105,-1
4242,112,1
4242,303,-1
11000,389,1
11000,415,-1
11000,300,-1
11000,417,-1
11000,112,-1
11000,299,-1
11000,105,-1
11000,110,-1
11000,336,-1
11000,338,-1
11000,307,-1
11000,107,-1
11000,303,-1
3359,336,-1
3359,307,-1
3359,417,-1
3359,338,-1
3359,110,-1
3359,105,-1
3359,299,-1
3359,112,-1
3359,107,-1
3359,415,-1
3359,303,-1
3359,300,-1
3359,389,1
6749,389,-1
6749,112,1
6749,415,-1
6749,300,-1
6749,105,-1
6749,299,-1
6749,336,-1
6749,110,-1
6749,417,-1
6749,107,-1
6749,307,-1
6749,303,-1
6749,338,-1
3781,338,1
3781,112,-1
3781,307,-1
3781,299,-1
3781,417,-1
3781,303,-1
3781,105,-1
3781,110,-1
3781,107,-1
3781,336,-1
3781,389,-1
3781,300,-1
3781,415,-1
1433,303,-1
1433,336,-1
1433,299,-1
1433,110,-1
1433,107,-1
1433,338,1
1433,300,-1
1433,417,-1
1433,389,1
1433,307,-1
1433,415,-1
1433,112,-1
1433,105,-1
10564,303,-1
10564,389,-1
10564,110,-1
10564,417,-1
10564,415,-1
10564,299,-1
10564,338,1
10564,112,-1
10564,336,-1
10564,300,-1
10564,105,-1
10564,107,-1
10564,307,-1
10822,300,-1
10822,107,-1
10822,299,-1
10822,338,1
10822,307,-1
10822,415,-1
10822,303,-1
10822,105,-1
10822,336,-1
10822,417,-1
10822,110,-1
10822,112,-1
10822,389,-1
7058,303,-1
7058,107,-1
7058,415,-1
7058,389,-1
7058,299,1
7058,110,-1
7058,417,-1
7058,300,-1
7058,336,-1
7058,105,-1
7058,112,-1
7058,307,-1
7058,338,-1
3291,105,-1
3291,389,1
3291,336,-1
3291,110,-1
3291,112,-1
3291,303,-1
3291,307,-1
3291,300,-1
3291,338,1
3291,299,-1
3291,415,-1
3291,417,-1
3291,107,-1
10824,338,1
10824,300,-1
10824,299,-1
10824,107,-1
10824,110,-1
10824,336,-1
10824,415,1
10824,105,-1
10824,389,1
10824,417,-1
10824,307,-1
10824,112,1
10824,303,-1
12286,105,-1
12286,338,1
12286,389,-1
12286,299,-1
12286,415,-1
12286,110,-1
12286,112,-1
12286,107,-1
12286,300,-1
12286,307,-1
12286,303,-1
12286,417,-1
12286,336,-1
4267,110,-1
4267,338,-1
4267,415,-1
4267,105,-1
4267,336,-1
4267,300,-1
4267,107,-1
4267,112,-1
4267,389,1
4267,307,-1
4267,303,-1
4267,417,-1
4267,299,-1
7227,417,-1
7227,336,-1
7227,389,-1
7227,112,1
7227,303,-1
7227,105,-1
7227,307,-1
7227,338,-1
7227,415,-1
7227,107,-1
7227,110,-1
7227,299,-1
7227,300,-1
3267,389,-1
3267,300,-1
3267,110,-1
3267,338,-1
3267,112,-1
3267,107,-1
3267,336,-1
3267,417,-1
3267,415,-1
3267,105,-1
3267,303,-1
3267,299,1
3267,307,-1
1706,415,-1
1706,110,-1
1706,417,-1
1706,105,-1
1706,303,-1
1706,299,-1
1706,338,1
1706,336,-1
1706,112,-1
1706,307,-1
1706,107,-1
1706,389,-1
1706,300,-1
3268,338,-1
3268,415,-1
3268,417,-1
3268,389,1
3268,105,-1
3268,300,-1
3268,299,-1
3268,303,-1
3268,112,-1
3268,107,-1
3268,110,-1
3268,336,-1
3268,307,-1
7063,389,-1
7063,299,-1
7063,336,-1
7063,417,-1
7063,303,-1
7063,338,1
7063,112,-1
7063,415,-1
7063,110,-1
7063,307,-1
7063,300,-1
7063,105,-1
7063,107,-1
12598,415,-1
12598,307,-1
12598,417,-1
12598,303,-1
12598,107,-1
12598,110,-1
12598,336,-1
12598,389,-1
12598,112,-1
12598,300,-1
12598,299,-1
12598,338,1
12598,105,-1
2904,303,-1
2904,107,-1
2904,105,-1
2904,300,-1
2904,299,-1
2904,338,1
2904,307,-1
2904,336,-1
2904,415,-1
2904,112,-1
2904,417,-1
2904,389,-1
2904,110,-1
2811,112,-1
2811,303,-1
2811,105,-1
2811,307,-1
2811,338,1
2811,299,-1
2811,389,-1
2811,300,-1
2811,110,-1
2811,107,-1
2811,417,-1
2811,415,-1
2811,336,-1
11005,338,-1
11005,110,-1
11005,300,-1
11005,112,-1
11005,307,-1
11005,336,-1
11005,107,-1
11005,105,-1
11005,303,-1
11005,415,1
11005,389,1
11005,299,-1
11005,417,-1
6764,336,-1
6764,415,-1
6764,107,-1
6764,389,-1
6764,300,-1
6764,105,-1
6764,417,-1
6764,110,-1
6764,112,1
6764,303,-1
6764,307,-1
6764,299,-1
6764,338,-1
2665,389,1
2665,338,-1
2665,112,-1
2665,300,-1
2665,105,-1
2665,336,-1
2665,303,-1
2665,299,-1
2665,415,-1
2665,307,-1
2665,110,-1
2665,417,-1
2665,107,-1
3363,105,-1
3363,300,-1
3363,389,-1
3363,110,-1
3363,307,-1
3363,303,-1
3363,338,1
3363,417,-1
3363,299,-1
3363,336,-1
3363,112,-1
3363,415,-1
3363,107,-1
8724,299,-1
8724,303,-1
8724,389,-1
8724,105,-1
8724,415,1
8724,338,-1
8724,300,-1
8724,112,-1
8724,336,-1
8724,307,-1
8724,110,-1
8724,107,-1
8724,417,-1
11155,299,-1
11155,389,-1
11155,336,-1
11155,303,-1
11155,338,1
11155,300,-1
11155,417,-1
11155,107,-1
11155,307,-1
11155,415,-1
11155,105,-1
11155,112,-1
11155,110,-1
8725,300,-1
8725,105,-1
8725,307,-1
8725,338,1
8725,417,-1
8725,389,-1
8725,110,-1
8725,299,-1
8725,107,-1
8725,336,-1
8725,415,-1
8725,112,-1
8725,303,-1
7651,105,-1
7651,338,1
7651,303,-1
7651,300,-1
7651,299,-1
7651,336,-1
7651,110,-1
7651,112,1
7651,307,-1
7651,389,1
7651,107,-1
7651,415,-1
7651,417,-1
7691,389,1
7691,307,-1
7691,300,-1
7691,417,-1
7691,105,-1
7691,107,-1
7691,338,1
7691,299,-1
7691,336,-1
7691,303,-1
7691,112,-1
7691,415,-1
7691,110,-1
7478,107,-1
7478,303,-1
7478,338,1
7478,336,-1
7478,415,-1
7478,300,-1
7478,299,-1
7478,110,-1
7478,417,-1
7478,307,-1
7478,389,-1
7478,105,-1
7478,112,-1
7910,389,1
7910,338,1
7910,112,-1
7910,415,-1
7910,110,-1
7910,307,-1
7910,300,-1
7910,107,-1
7910,303,-1
7910,299,-1
7910,336,-1
7910,105,-1
7910,417,-1
11594,307,-1
11594,300,-1
11594,415,-1
11594,303,-1
11594,107,-1
11594,336,-1
11594,417,-1
11594,338,1
11594,105,-1
11594,112,-1
11594,110,-1
11594,299,-1
11594,389,1
11007,107,-1
11007,110,-1
11007,417,-1
11007,303,-1
11007,338,-1
11007,389,-1
11007,300,-1
11007,307,-1
11007,415,-1
11007,105,-1
11007,336,-1
11007,299,-1
11007,112,1
3944,299,-1
3944,389,-1
3944,415,-1
3944,105,-1
3944,300,-1
3944,338,1
3944,107,-1
3944,110,-1
3944,112,-1
3944,307,-1
3944,336,-1
3944,303,-1
3944,417,-1
1851,112,-1
1851,303,-1
1851,389,1
1851,415,-1
1851,105,-1
1851,307,-1
1851,299,-1
1851,107,-1
1851,336,-1
1851,417,-1
1851,338,1
1851,110,-1
1851,300,-1
11838,417,-1
11838,110,-1
11838,299,-1
11838,112,-1
11838,336,-1
11838,105,-1
11838,415,-1
11838,303,-1
11838,300,-1
11838,389,-1
11838,307,-1
11838,338,1
11838,107,-1
7909,107,-1
7909,112,-1
7909,338,-1
7909,303,-1
7909,389,1
7909,299,-1
7909,105,-1
7909,300,-1
7909,415,-1
7909,110,-1
7909,336,-1
7909,307,-1
7909,417,-1
12297,338,-1
12297,110,-1
12297,307,-1
12297,389,-1
12297,112,-1
12297,300,-1
12297,415,-1
12297,105,-1
12297,336,-1
12297,417,-1
12297,107,-1
12297,299,1
12297,303,-1
12298,300,-1
12298,417,-1
12298,107,-1
12298,307,-1
12298,299,-1
12298,336,-1
12298,303,-1
12298,105,-1
12298,112,-1
12298,415,1
12298,110,-1
12298,338,1
12298,389,1
7653,299,-1
7653,107,-1
7653,300,-1
7653,110,-1
7653,303,-1
7653,105,-1
7653,307,-1
7653,415,1
7653,338,1
7653,417,-1
7653,112,-1
7653,389,1
7653,336,-1
3608,389,-1
3608,299,-1
3608,112,-1
3608,105,-1
3608,300,-1
3608,107,-1
3608,336,-1
3608,303,-1
3608,338,1
3608,415,-1
3608,110,-1
3608,307,-1
3608,417,-1
7140,389,1
7140,338,1
7140,300,-1
7140,307,-1
7140,107,-1
7140,336,-1
7140,303,-1
7140,110,-1
7140,417,-1
7140,105,-1
7140,415,-1
7140,299,-1
7140,112,-1
7066,415,-1
7066,107,-1
7066,303,-1
7066,300,-1
7066,338,-1
7066,112,-1
7066,389,-1
7066,105,-1
7066,110,1
7066,417,-1
7066,307,-1
7066,299,-1
7066,336,-1
3092,303,-1
3092,389,-1
3092,105,-1
3092,417,-1
3092,307,-1
3092,107,-1
3092,338,-1
3092,299,1
3092,336,-1
3092,300,-1
3092,415,-1
3092,110,-1
3092,112,-1
11979,105,-1
11979,417,-1
11979,299,-1
11979,300,-1
11979,307,-1
11979,338,-1
11979,415,-1
11979,336,-1
11979,112,-1
11979,110,-1
11979,389,1
11979,107,-1
11979,303,-1
5545,307,-1
5545,338,-1
5545,336,-1
5545,415,-1
5545,389,1
5545,110,-1
5545,112,-1
5545,417,-1
5545,299,-1
5545,105,-1
5545,107,-1
5545,303,-1
5545,300,-1
3610,417,-1
3610,105,-1
3610,336,-1
3610,415,-1
3610,300,-1
3610,110,-1
3610,107,-1
3610,299,-1
3610,303,-1
3610,338,1
3610,112,-1
3610,389,-1
3610,307,-1
11158,107,-1
11158,307,-1
11158,417,-1
11158,300,-1
11158,338,1
11158,336,-1
11158,105,-1
11158,389,1
11158,303,-1
11158,112,-1
11158,110,-1
11158,299,-1
11158,415,-1
12748,300,-1
12748,307,-1
12748,415,-1
12748,107,-1
12748,299,-1
12748,303,-1
12748,112,-1
12748,336,1
12748,105,-1
12748,389,-1
12748,338,-1
12748,417,-1
12748,110,-1
10639,389,-1
10639,338,1
10639,303,-1
10639,105,-1
10639,417,-1
10639,110,-1
10639,299,-1
10639,307,-1
10639,112,-1
10639,336,-1
10639,415,-1
10639,107,-1
10639,300,-1
2946,105,-1
2946,299,-1
2946,107,-1
2946,417,-1
2946,338,1
2946,112,-1
2946,336,-1
2946,300,-1
2946,415,-1
2946,389,-1
2946,307,-1
2946,110,-1
2946,303,-1
8137,415,-1
8137,107,-1
8137,105,-1
8137,389,-1
8137,300,-1
8137,299,-1
8137,417,-1
8137,307,-1
8137,303,-1
8137,112,-1
8137,336,-1
8137,110,-1
8137,338,1
3596,338,-1
3596,107,-1
3596,417,-1
3596,110,-1
3596,389,1
3596,299,-1
3596,307,-1
3596,300,-1
3596,336,-1
3596,112,-1
3596,415,-1
3596,105,-1
3596,303,-1
10832,415,-1
10832,336,-1
10832,300,-1
10832,299,-1
10832,107,-1
10832,389,-1
10832,303,-1
10832,307,-1
10832,112,-1
10832,105,-1
10832,417,-1
10832,338,-1
10832,110,1
12794,338,-1
12794,300,-1
12794,299,-1
12794,112,-1
12794,107,-1
12794,110,-1
12794,336,-1
12794,415,-1
12794,105,-1
12794,417,1
12794,303,-1
12794,307,-1
12794,389,-1
7488,112,-1
7488,417,-1
7488,415,-1
7488,389,-1
7488,105,-1
7488,107,-1
7488,338,1
7488,110,-1
7488,336,-1
7488,300,-1
7488,303,-1
7488,307,-1
7488,299,-1
7073,389,1
7073,417,-1
7073,107,-1
7073,105,-1
7073,307,-1
7073,338,-1
7073,110,-1
7073,300,-1
7073,303,-1
7073,299,-1
7073,112,-1
7073,336,-1
7073,415,-1
11601,303,-1
11601,110,-1
11601,105,-1
11601,112,-1
11601,107,-1
11601,300,-1
11601,336,-1
11601,307,-1
11601,299,-1
11601,415,-1
11601,389,-1
11601,338,1
11601,417,-1
2505,389,-1
2505,110,-1
2505,307,-1
2505,415,-1
2505,299,-1
2505,300,-1
2505,112,-1
2505,417,-1
2505,303,-1
2505,338,1
2505,107,-1
2505,105,-1
2505,336,-1
3108,389,1
3108,417,-1
3108,338,-1
3108,112,-1
3108,415,-1
3108,299,-1
3108,110,-1
3108,300,-1
3108,336,-1
3108,307,-1
3108,105,-1
3108,107,-1
3108,303,-1
12800,307,-1
12800,389,-1
12800,110,-1
12800,300,-1
12800,336,-1
12800,107,-1
12800,303,-1
12800,417,-1
12800,415,-1
12800,299,-1
12800,105,-1
12800,338,1
12800,112,-1
7699,417,-1
7699,303,-1
7699,336,1
7699,415,-1
7699,110,-1
7699,107,-1
7699,299,-1
7699,307,-1
7699,112,-1
7699,389,-1
7699,338,-1
7699,105,-1
7699,300,-1
6869,107,-1
6869,303,-1
6869,105,-1
6869,110,1
6869,415,-1
6869,336,-1
6869,338,-1
6869,112,-1
6869,300,-1
6869,299,-1
6869,417,-1
6869,307,-1
6869,389,-1
6967,415,-1
6967,112,-1
6967,338,-1
6967,417,-1
6967,300,-1
6967,303,-1
6967,389,1
6967,307,-1
6967,105,-1
6967,299,-1
6967,336,-1
6967,107,-1
6967,110,-1
2677,389,-1
2677,112,-1
2677,415,-1
2677,300,-1
2677,307,-1
2677,110,-1
2677,417,-1
2677,338,1
2677,303,-1
2677,107,-1
2677,299,-1
2677,336,-1
2677,105,-1
11747,336,-1
11747,112,-1
11747,307,-1
11747,300,-1
11747,415,-1
11747,389,-1
11747,299,1
11747,338,1
11747,107,-1
11747,417,-1
11747,303,-1
11747,105,-1
11747,110,-1
6769,110,-1
6769,299,-1
6769,105,-1
6769,303,-1
6769,417,-1
6769,389,-1
6769,107,-1
6769,415,-1
6769,112,-1
6769,338,1
6769,300,-1
6769,336,-1
6769,307,-1
8481,110,-1
8481,112,-1
8481,299,-1
8481,338,1
8481,105,-1
8481,336,-1
8481,303,-1
8481,417,-1
8481,415,-1
8481,107,-1
8481,307,-1
8481,300,-1
8481,389,-1
11983,307,-1
11983,303,-1
11983,105,-1
11983,112,-1
11983,389,1
11983,417,-1
11983,415,1
11983,300,-1
11983,299,-1
11983,336,-1
11983,338,1
11983,107,-1
11983,110,-1
6133,300,-1
6133,307,-1
6133,107,-1
6133,417,-1
6133,105,-1
6133,299,-1
6133,338,1
6133,336,-1
6133,112,-1
6133,110,-1
6133,389,1
6133,415,-1
6133,303,-1
5786,299,-1
5786,105,-1
5786,338,-1
5786,107,-1
5786,300,-1
5786,110,-1
5786,415,-1
5786,307,-1
5786,389,-1
5786,336,-1
5786,303,-1
5786,112,-1
5786,417,1
7922,303,-1
7922,389,-1
7922,299,-1
7922,417,-1
7922,300,-1
7922,338,-1
7922,307,-1
7922,105,-1
7922,110,1
7922,112,-1
7922,415,-1
7922,336,-1
7922,107,-1
8791,299,-1
8791,107,-1
8791,336,-1
8791,389,-1
8791,307,-1
8791,300,-1
8791,105,-1
8791,338,1
8791,110,-1
8791,112,-1
8791,415,-1
8791,303,-1
8791,417,-1
11604,338,1
11604,107,-1
11604,417,-1
11604,415,-1
11604,300,-1
11604,389,-1
11604,105,-1
11604,110,-1
11604,112,-1
11604,307,-1
11604,303,-1
11604,299,-1
11604,336,-1
2821,112,-1
2821,415,1
2821,389,-1
2821,300,-1
2821,338,1
2821,110,-1
2821,417,-1
2821,105,-1
2821,107,-1
2821,303,-1
2821,299,-1
2821,336,-1
2821,307,-1
4015,300,-1
4015,415,-1
4015,303,-1
4015,307,-1
4015,338,-1
4015,336,-1
4015,417,-1
4015,112,-1
4015,107,-1
4015,110,-1
4015,105,-1
4015,299,1
4015,389,-1
12785,415,-1
12785,112,-1
12785,338,1
12785,303,-1
12785,300,-1
12785,107,-1
12785,389,1
12785,299,-1
12785,105,-1
12785,417,-1
12785,307,-1
12785,110,-1
12785,336,-1
4017,112,1
4017,107,-1
4017,303,-1
4017,336,-1
4017,415,-1
4017,389,-1
4017,300,-1
4017,417,-1
4017,299,-1
4017,110,1
4017,105,-1
4017,338,-1
4017,307,-1
5787,110,-1
5787,336,-1
5787,112,-1
5787,417,-1
5787,389,-1
5787,303,-1
5787,415,-1
5787,107,-1
5787,105,-1
5787,300,-1
5787,307,1
5787,299,-1
5787,338,1
2917,105,-1
2917,299,-1
2917,338,1
2917,415,-1
2917,303,-1
2917,110,-1
2917,417,1
2917,107,-1
2917,112,-1
2917,336,-1
2917,300,-1
2917,307,-1
2917,389,-1
7704,299,-1
7704,415,-1
7704,300,-1
7704,417,-1
7704,107,-1
7704,336,-1
7704,112,-1
7704,338,-1
7704,105,-1
7704,303,-1
7704,389,1
7704,307,-1
7704,110,-1
8516,338,1
8516,107,-1
8516,307,-1
8516,112,-1
8516,415,-1
8516,105,-1
8516,300,-1
8516,336,-1
8516,389,1
8516,110,-1
8516,303,-1
8516,299,-1
8516,417,1
6859,417,-1
6859,110,-1
6859,338,1
6859,415,-1
6859,300,-1
6859,105,-1
6859,107,-1
6859,299,-1
6859,112,-1
6859,307,-1
6859,303,-1
6859,389,1
6859,336,-1
10660,389,-1
10660,417,-1
10660,300,-1
10660,336,-1
10660,105,1
10660,307,-1
10660,299,-1
10660,338,1
10660,110,1
10660,107,1
10660,112,1
10660,415,-1
10660,303,-1
12316,336,-1
12316,107,-1
12316,338,1
12316,110,-1
12316,105,-1
12316,307,-1
12316,417,-1
12316,299,-1
12316,389,-1
12316,415,-1
12316,300,-1
12316,303,-1
12316,112,-1
7082,307,-1
7082,300,-1
7082,105,-1
7082,338,1
7082,112,-1
7082,415,-1
7082,417,-1
7082,110,-1
7082,336,-1
7082,299,-1
7082,303,-1
7082,107,-1
7082,389,1
7668,112,-1
7668,307,-1
7668,415,-1
7668,303,-1
7668,110,-1
7668,107,-1
7668,338,1
7668,417,-1
7668,389,1
7668,300,-1
7668,336,-1
7668,299,-1
7668,105,-1
2514,415,-1
2514,338,1
2514,307,-1
2514,300,-1
2514,299,-1
2514,110,-1
2514,336,-1
2514,389,-1
2514,303,-1
2514,417,-1
2514,105,-1
2514,107,-1
2514,112,-1
12423,336,-1
12423,307,-1
12423,299,-1
12423,415,-1
12423,107,-1
12423,417,-1
12423,389,1
12423,303,-1
12423,112,-1
12423,110,-1
12423,105,-1
12423,338,-1
12423,300,-1
10586,303,-1
10586,415,-1
10586,112,-1
10586,110,-1
10586,307,-1
10586,338,1
10586,107,-1
10586,336,-1
10586,300,-1
10586,389,-1
10586,105,-1
10586,299,-1
10586,417,-1
7241,415,1
7241,307,-1
7241,303,-1
7241,299,-1
7241,300,-1
7241,105,-1
7241,417,-1
7241,336,-1
7241,107,-1
7241,110,-1
7241,389,-1
7241,338,-1
7241,112,-1
3977,389,1
3977,417,-1
3977,338,-1
3977,303,-1
3977,299,-1
3977,307,-1
3977,112,-1
3977,415,-1
3977,107,-1
3977,105,-1
3977,336,-1
3977,110,-1
3977,300,-1
6863,303,-1
6863,107,-1
6863,299,-1
6863,336,-1
6863,110,-1
6863,417,-1
6863,338,1
6863,112,-1
6863,105,-1
6863,415,-1
6863,300,-1
6863,389,-1
6863,307,-1
11698,105,-1
11698,415,-1
11698,107,-1
11698,299,-1
11698,110,-1
11698,303,-1
11698,112,-1
11698,336,-1
11698,389,-1
11698,417,-1
11698,307,-1
11698,300,-1
11698,338,1
11862,389,-1
11862,105,-1
11862,415,-1
11862,307,-1
11862,112,-1
11862,417,-1
11862,299,-1
11862,110,-1
11862,303,-1
11862,107,-1
11862,336,-1
11862,300,-1
11862,338,1
2686,307,-1
2686,303,-1
2686,338,1
2686,300,-1
2686,336,-1
2686,417,-1
2686,105,-1
2686,112,-1
2686,389,-1
2686,299,-1
2686,415,-1
2686,107,-1
2686,110,-1
3180,336,-1
3180,417,-1
3180,107,-1
3180,389,-1
3180,110,1
3180,299,-1
3180,300,-1
3180,415,-1
3180,338,-1
3180,105,-1
3180,307,-1
3180,303,-1
3180,112,1
11610,417,-1
11610,107,-1
11610,307,-1
11610,389,-1
11610,303,-1
11610,336,-1
11610,338,1
11610,105,-1
11610,110,-1
11610,300,-1
11610,299,-1
11610,415,-1
11610,112,-1
11168,299,-1
11168,110,-1
11168,415,-1
11168,105,-1
11168,112,-1
11168,417,-1
11168,303,-1
11168,300,-1
11168,307,-1
11168,336,-1
11168,107,-1
11168,389,1
11168,338,-1
3447,415,-1
3447,110,-1
3447,336,-1
3447,303,-1
3447,107,-1
3447,299,-1
3447,389,1
3447,307,-1
3447,105,-1
3447,338,-1
3447,112,-1
3447,300,-1
3447,417,-1
11611,303,-1
11611,415,-1
11611,107,1
11611,336,-1
11611,389,-1
11611,417,-1
11611,110,-1
11611,307,-1
11611,300,-1
11611,338,-1
11611,112,-1
11611,105,1
11611,299,-1
10587,299,1
10587,389,-1
10587,107,-1
10587,303,-1
10587,110,-1
10587,338,-1
10587,336,-1
10587,415,-1
10587,307,-1
10587,105,-1
10587,300,-1
10587,112,-1
10587,417,-1
12156,110,-1
12156,107,-1
12156,417,-1
12156,389,-1
12156,300,-1
12156,336,1
12156,415,-1
12156,299,-1
12156,307,-1
12156,105,-1
12156,303,-1
12156,338,-1
12156,112,-1
12157,417,-1
12157,338,-1
12157,303,-1
12157,300,-1
12157,299,1
12157,107,-1
12157,389,-1
12157,415,-1
12157,307,-1
12157,105,-1
12157,112,-1
12157,110,-1
12157,336,-1
9127,338,-1
9127,300,-1
9127,307,-1
9127,303,-1
9127,336,-1
9127,105,-1
9127,417,-1
9127,415,-1
9127,112,-1
9127,299,-1
9127,107,-1
9127,389,1
9127,110,-1
10926,415,-1
10926,112,1
10926,338,-1
10926,389,-1
10926,105,-1
10926,110,-1
10926,299,-1
10926,303,-1
10926,417,-1
10926,336,-1
10926,300,-1
10926,107,-1
10926,307,-1
5792,112,1
5792,110,-1
5792,307,-1
5792,389,-1
5792,299,-1
5792,300,-1
5792,336,-1
5792,417,-1
5792,338,-1
5792,105,-1
5792,303,-1
5792,107,-1
5792,415,-1
6149,107,-1
